RRC-TAPE-RECORD-ID,LDGSDATA-CYCLE-KEY,LDGSDATA-OPERATOR-NUMBER,LDGSDATA-FL-FIELD-NO,LDGSDATA-FIELD-RESERVOIR-NO,LDGSDATA-FIELD-TYPE,LDGSDATA-TYPE-FIELD-CODE,LDGSDATA-BALANCING-FIELD-FLAG,LDGSDATA-BALANCING-RULE-CODE,LDGSDATA-WELL-NUMBER,LDGSDATA-WLROOT-KEY,LDGSDATA-P2-FILED-FLAG,LDGSDATA-CORRECTED-P2-FLAG,LDGSDATA-WORD-ALLOWABLE,LDGSDATA-ALLOWABLE,LDGSDATA-WELL-TYPE,LDGSDATA-14B2-CODE,FILLER,LDGSDATA-ALLOWABLE-CODE,LDGSDATA-TOP-SCHED-ALLOWABLE,LDGSDATA-REVISED-ALLOW-CODE,LDGSDATA-COMMINGLED-FLAG,LDGSDATA-PRODUCTION,LDGSDATA-INJECTION-CREDIT-CODE,LDGSDATA-G9-INJECTION-AMOUNT,LDGSDATA-LIFT-GAS-INJECTED,LDGSDATA-MONTHLY-STATUS,LDGSDATA-REINSTATED-UNDERAGE,LDGSDATA-REIN-UNDERAGE-YEAR,LDGSDATA-REIN-UNDERAGE-MONTH,LDGSDATA-REIN-UNDERAGE-DAY,LDGSDATA-OVERAGE-TRANSFER,LDGSDATA-CUMU-STATUS,LDGSDATA-COND-LIMIT,LDGSDATA-COND-PLANT-PRODUCTION,LDGSDATA-COND-LEASE-PRODUCTION,LDGSDATA-COND-EOM-BALANCE,LDGSDATA-CANCEL-UNDERAGE-FLAG,LDGSDATA-CUMULATIVE-OVERAGE,LDGSDATA-LIQUID-CUMU-STATUS,RRC-TAPE-FILLER
02,9886,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,360,00,0,000,N,3000,00,N,322,0,0,0,-38,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9887,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,350,00,0,000,N,3100,00,N,350,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9888,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,350,00,0,000,N,3000,00,N,350,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9889,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,363,00,0,000,N,3100,00,N,363,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9890,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,299,00,0,000,N,2900,00,N,299,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9891,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,341,00,0,000,N,3100,00,N,319,0,0,0,-22,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9892,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,341,00,0,000,N,3100,00,N,319,0,0,0,-22,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9893,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,330,00,0,000,N,3000,00,N,300,0,0,0,-30,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9894,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,341,00,0,000,N,3100,00,N,339,0,0,0,-2,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9895,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,360,00,0,000,N,3000,00,N,342,0,0,0,-18,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9896,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,353,00,0,000,N,3100,00,N,353,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9897,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,351,00,0,000,N,3100,00,N,351,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9898,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,349,00,0,000,N,3000,00,N,349,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9899,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,323,00,0,000,N,3100,00,N,323,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9900,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,330,00,0,000,N,3000,00,N,247,0,0,0,-83,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9901,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,341,00,0,000,N,3100,00,N,273,0,0,0,-68,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9902,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,280,00,0,000,N,2800,00,N,270,0,0,0,-10,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9903,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,341,00,0,000,N,3100,00,N,336,0,0,0,-5,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9904,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,348,00,0,000,N,3100,00,N,348,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9905,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,360,00,0,000,N,3000,00,N,306,0,0,0,-54,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9906,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,372,00,0,000,N,3100,00,N,343,0,0,0,-29,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9907,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,390,00,0,000,N,3000,00,N,125,0,0,0,-265,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9908,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,403,00,0,000,N,3100,00,N,361,0,0,0,-42,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9909,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,403,00,0,000,N,3100,00,N,380,0,0,0,-23,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9910,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,391,00,0,000,N,3000,00,N,391,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9911,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,403,00,0,000,N,3100,00,N,393,0,0,0,-10,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9912,876645,07856,250,N,PR,Y,B,10,00306152,Y,0,,385,00,0,000,N,3000,00,N,385,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9913,016859,07856,250,N,PR,Y,B,10,00306152,Y,0,,404,00,0,000,N,3100,00,N,404,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9914,016859,07856,250,N,PR,Y,B,10,00306152,Y,0,,367,00,0,000,N,2800,00,N,367,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9915,016859,07856,250,N,PR,Y,B,10,00306152,Y,0,,347,00,0,000,N,3100,00,N,347,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9916,016859,07856,250,N,PR,Y,B,10,00306152,Y,0,,341,00,0,000,N,3100,00,N,336,0,0,0,-5,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9917,016859,07856,250,N,PR,Y,B,10,00306152,Y,0,,360,00,0,000,N,3000,00,N,339,0,0,0,-21,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9918,016859,07856,250,N,PR,Y,B,10,00306152,Y,0,,372,00,0,000,N,3100,00,N,332,0,0,0,-40,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9919,016859,07856,250,N,PR,Y,B,10,00306152,Y,0,,339,00,0,000,N,3000,00,N,339,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9920,016859,07856,250,N,PR,Y,B,10,00306152,Y,0,,372,00,0,000,N,3100,00,N,361,0,0,0,-11,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9921,016859,07856,250,N,PR,Y,B,10,00306152,Y,0,,403,00,0,000,N,3100,00,N,369,0,0,0,-34,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9922,016859,07856,250,N,PR,Y,B,10,00306152,Y,0,,360,00,0,000,N,3000,00,N,217,0,0,0,-143,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9923,016859,07856,250,N,CA,,,10,00306152,Y,0,,368,00,0,000,N,3100,00,N,368,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9924,016859,07856,250,N,CA,,,10,00306152,Y,0,,380,00,0,000,N,3000,00,N,380,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9925,016859,07856,250,N,CA,,,10,00306152,Y,0,,383,00,0,000,N,3100,00,N,383,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9926,016859,07856,250,N,CA,,,10,00306152,Y,0,,308,00,0,000,N,2800,00,N,294,0,0,0,-14,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9927,016859,07856,250,N,CA,,,10,00306152,Y,0,,375,00,0,,N,3100,00,N,375,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,
02,9590,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9591,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9592,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9593,886261,07856,250,N,CA,,,11,00306153,Y,0,14B DENY,0,TA,4,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9594,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9595,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9596,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9597,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9598,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9599,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9600,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9601,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9602,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9603,886261,07856,250,N,CA,,,11,00306153,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9604,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9605,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3000,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9606,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9607,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3000,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9608,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9609,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9610,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3000,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9611,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9612,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3000,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9613,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9614,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,2800,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9615,886261,07856,250,N,CA,,,11,00306153,Y,0,,1,PR,0,,N,3100,,N,0,0,0,0,-1,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9616,886261,07856,250,N,CA,,,11,00306153,Y,0,,7,PR,0,,N,3100,,N,0,0,0,0,-7,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9617,886261,07856,250,N,CA,,,11,00306153,Y,0,,30,PR,0,,N,3000,,N,0,0,0,0,-30,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9618,886261,07856,250,N,CA,,,11,00306153,Y,0,,1,PR,0,,N,3100,,N,1,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9619,886261,07856,250,N,CA,,,11,00306153,Y,0,,7,PR,0,,N,3000,,N,7,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,@
02,9620,886261,07856,250,N,CA,,,11,00306153,Y,0,,45,PR,0,,N,3100,,N,45,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9621,886261,07856,250,N,CA,,,11,00306153,Y,0,,62,PR,0,,N,3100,,N,1,0,0,0,-61,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9622,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3000,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9623,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9624,886261,07856,250,N,CA,,,11,00306153,Y,0,,47,PR,0,,N,3000,,N,47,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,@
02,9625,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9626,886261,07856,250,N,CA,,,11,00306153,Y,0,,0,PR,0,,N,2800,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9627,886261,07856,250,N,CA,,,11,00306153,Y,0,,124,PR,0,,N,3100,,N,0,0,0,0,-124,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9628,886261,07856,250,N,CA,,,11,00306153,Y,0,,465,PR,0,,N,3100,,N,0,0,0,0,-465,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9629,886261,07856,250,N,CA,,,11,00306153,Y,0,,30,PR,0,,N,3000,,N,0,0,0,0,-30,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9630,886261,07856,250,N,CA,,,11,00306153,Y,0,,465,PR,0,,N,3100,,N,58,0,0,0,-407,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9631,886261,07856,250,N,CA,,,11,00306153,Y,0,,450,PR,0,,N,3000,,N,435,0,0,0,-15,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9632,886261,07856,250,N,CA,,,11,00306153,Y,0,,465,PR,0,,N,3100,,N,45,0,0,0,-420,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9633,886261,07856,250,N,CA,,,11,00306153,Y,0,,551,PR,0,,N,3100,,N,551,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9634,886261,07856,250,N,CA,,,11,00306153,Y,0,,1073,PR,0,,N,3000,,N,1073,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9635,886261,07856,250,N,CA,,,11,00306153,Y,0,,1034,PR,0,,N,3100,,N,1034,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,<
02,9636,886261,07856,250,N,CA,,,11,00306153,Y,0,,889,PR,0,,N,3000,,N,889,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,h
02,9637,886261,07856,250,N,CA,,,11,00306153,Y,0,,909,PR,0,,N,3100,,N,909,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9638,886261,07856,250,N,CA,,,11,00306153,Y,0,,883,PR,0,,N,2800,,N,883,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,h
02,9639,886261,07856,250,N,CA,,,11,00306153,Y,0,,1054,PR,0,,N,3100,,N,1054,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,<
02,9640,886261,07856,250,N,CA,,,11,00306153,Y,0,,1161,PR,0,,N,3100,,N,1161,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9641,886261,07856,250,N,CA,,,11,00306153,Y,0,,1303,PR,0,,N,3000,,N,1303,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9642,886261,07856,250,N,CA,,,11,00306153,Y,0,,1407,PR,0,,N,3100,,N,1407,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,@
02,9643,886261,07856,250,N,CA,,,11,00306153,Y,0,,1387,PR,0,,N,3000,,N,1387,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,@
02,9644,886261,07856,250,N,CA,,,11,00306153,Y,0,,1360,PR,0,,N,3100,,N,1360,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9645,886261,07856,250,N,CA,,,11,00306153,Y,0,,1272,PR,0,,N,3100,,N,1272,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9646,886261,07856,250,N,CA,,,11,00306153,Y,0,,1250,PR,0,,N,3000,,N,1250,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9647,886261,07856,250,N,CA,,,11,00306153,Y,0,,1207,PR,0,,N,3100,,N,1207,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,@
02,9648,886261,07856,250,N,CA,,,11,00306153,Y,0,,1174,PR,0,,N,3000,,N,1174,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,<
02,9649,886261,07856,250,N,CA,,,11,00306153,Y,0,,976,PR,0,,N,3100,,N,976,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,p%
02,9650,886261,07856,250,N,CA,,,11,00306153,Y,0,,735,PR,0,,N,2900,,N,735,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9651,886261,07856,250,N,CA,,,11,00306153,Y,0,,840,PR,0,,N,3100,,N,840,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,d
02,9652,886261,07856,250,N,CA,,,11,00306153,Y,0,,740,PR,0,,N,3100,,N,740,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9653,886261,07856,250,N,CA,,,11,00306153,Y,0,,605,PR,0,,N,3000,,N,605,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,-*
02,9654,886261,07856,250,N,CA,,,11,00306153,Y,0,,532,PR,0,,N,3100,,N,532,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9655,886261,07856,250,N,CA,,,11,00306153,Y,0,,956,PR,0,,N,3000,,N,956,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,n%
02,9656,886261,07856,250,N,CA,,,11,00306153,Y,0,,916,PR,0,,N,3100,,N,916,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,j%
02,9657,886261,07856,250,N,CA,,,11,00306153,Y,0,,923,PR,0,,N,3100,,N,923,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,k
02,9658,886261,07856,250,N,CA,,,11,00306153,Y,0,,701,PR,0,,N,3000,,N,701,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9659,886261,07856,250,N,CA,,,11,00306153,Y,0,,567,PR,0,,N,3100,,N,567,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,@
02,9660,886261,07856,250,N,CA,,,11,00306153,Y,0,,777,PR,0,,N,3000,,N,777,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,@
02,9661,886261,07856,250,N,CA,,,11,00306153,Y,0,,824,PR,0,,N,3100,,N,824,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,b<
02,9662,886261,07856,250,N,CA,,,11,00306153,Y,0,,699,PR,0,,N,2800,,N,699,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9663,886261,07856,250,N,CA,,,11,00306153,Y,0,,663,PR,0,,N,3100,,N,663,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9664,886261,07856,250,N,CA,,,11,00306153,Y,0,,645,PR,0,,N,3100,,N,645,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9665,886261,07856,250,N,CA,,,11,00306153,Y,0,,639,PR,0,,N,3000,,N,639,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9666,886261,07856,250,N,CA,,,11,00306153,Y,0,,796,PR,0,,N,3100,,N,796,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,`%
02,9667,886261,07856,250,N,CA,,,11,00306153,Y,0,,856,PR,0,,N,3000,,N,856,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,e%
02,9668,886261,07856,250,N,CA,,,11,00306153,Y,0,,1016,PR,0,,N,3100,,N,1016,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,%
02,9669,886261,07856,250,N,CA,,,11,00306153,Y,0,,868,PR,0,,N,3100,,N,868,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,f
02,9670,886261,07856,250,N,CA,,,11,00306153,Y,0,,900,PR,0,,N,3000,,N,900,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9671,886261,07856,250,N,CA,,,11,00306153,Y,0,,724,PR,0,,N,3100,,N,724,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,<
02,9672,886261,07856,250,N,CA,,,11,00306153,Y,0,,842,PR,0,,N,3000,,N,842,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,d
02,9673,886261,07856,250,N,CA,,,11,00306153,Y,0,,434,PR,0,,N,3100,,N,283,0,0,0,-151,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9674,886261,07856,250,N,CA,,,11,00306153,Y,0,,440,PR,0,,N,2800,,N,440,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9675,886261,07856,250,N,CA,,,11,00306153,Y,0,,465,PR,0,,N,3100,,N,271,0,0,0,-194,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9676,886261,07856,250,N,CA,,,11,00306153,Y,0,,448,PR,0,,N,3100,,N,448,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9677,886261,07856,250,N,CA,,,11,00306153,Y,0,,477,PR,0,,N,3000,,N,477,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,@
02,9678,886261,07856,250,N,CA,,,11,00306153,Y,0,,645,PR,0,,N,3100,,N,645,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9679,886261,07856,250,N,CA,,,11,00306153,Y,0,,469,PR,0,,N,3000,,N,469,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9680,886261,07856,250,N,CA,,,11,00306153,Y,0,,743,PR,0,,N,3100,,N,743,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9681,886261,07856,250,N,CA,,,11,00306153,Y,0,,741,PR,0,,N,3100,,N,741,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9682,886261,07856,250,N,CA,,,11,00306153,Y,0,,681,PR,0,,N,3000,,N,681,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9683,886261,07856,250,N,CA,,,11,00306153,Y,0,,578,PR,0,,N,3100,,N,578,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9684,886261,07856,250,N,CA,,,11,00306153,Y,0,,469,PR,0,,N,3000,,N,469,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9685,886261,07856,250,N,CA,,,11,00306153,Y,0,,816,PR,0,,N,3100,,N,816,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,a%
02,9686,886261,07856,250,N,CA,,,11,00306153,Y,0,,685,PR,0,,N,2800,,N,685,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9687,886261,07856,250,N,CA,,,11,00306153,Y,0,,760,PR,0,,N,3100,,N,760,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9688,886261,07856,250,N,CA,,,11,00306153,Y,0,,430,PR,0,,N,3100,,N,430,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9689,886261,07856,250,N,CA,,,11,00306153,Y,0,,569,PR,0,,N,3000,,N,569,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9690,886261,07856,250,N,CA,,,11,00306153,Y,0,,524,PR,0,,N,3100,,N,524,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,<
02,9691,886261,07856,250,N,CA,,,11,00306153,Y,0,,404,PR,0,,N,3000,,N,404,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,<
02,9692,886261,07856,250,N,CA,,,11,00306153,Y,0,,626,PR,0,,N,3100,,N,626,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,%
02,9693,886261,07856,250,N,CA,,,11,00306153,Y,0,,629,PR,0,,N,3100,,N,629,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9694,886261,07856,250,N,CA,,,11,00306153,Y,0,,371,PR,0,,N,3000,,N,371,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
